algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_RES_STL,PAPI_TOT_CYC,PAPI_BR_MSP,
dcesca,geadd,14000,1100,31457280,1200000,156,3330,3262669,149742,934680,168,
dcesca,cesca,14000,1100,31457280,1200000,169,935050,4512824009,1877353241,2763512821,182369,
dcesca,plssq,14000,1100,31457280,1200000,156,3301,5437776,522439,1988312,333,
dcesca,plssq2,14000,1100,31457280,1200000,13,15,158954,158716,204906,19,
dcesca,laset,14000,1100,31457280,2301000,689,1457,9844290,237926,4448712,1068,
dcesca,gesum,14000,1100,31457280,2301000,169,2352261,982615997,532122492,731656509,183058,
dcesca,gessq,14000,1100,31457280,2301000,169,358788,3335345607,941400641,1817460014,182851,
dcesca,geadd,14000,1100,31457280,2301000,156,3921,3262668,434675,1235702,181,
dcesca,cesca,14000,1100,31457280,2301000,169,973271,4512823657,1943641040,2829846447,182711,
dcesca,plssq,14000,1100,31457280,2301000,156,3236,5437776,745298,2278406,348,
dcesca,plssq2,14000,1100,31457280,2301000,13,20,158953,158544,207414,18,
dcesca,laset,16000,500,31457280,1200000,4128,2399,28879926,646638,13885322,5960,
dcesca,gesum,16000,500,31457280,1200000,1024,2269571,1287579817,552106276,817911161,521348,
dcesca,gessq,16000,500,31457280,1200000,1024,100672,4361637342,1133767687,2290479292,518542,
dcesca,geadd,16000,500,31457280,1200000,992,9269,9873376,396197,3266181,1029,
dcesca,cesca,16000,500,31457280,1200000,1024,1514427,5901866744,2456290362,3620038564,515973,
dcesca,plssq,16000,500,31457280,1200000,992,13748,16264834,1600629,6353959,2034,
dcesca,plssq2,16000,500,31457280,1200000,32,35,188192,177139,243820,41,
dcesca,laset,16000,500,31457280,2301000,4128,2744,28879927,832371,13936595,5485,
dcesca,gesum,16000,500,31457280,2301000,1024,3661890,1287579723,715591838,981502290,521103,
dcesca,gessq,16000,500,31457280,2301000,1024,117711,4361637056,1151823770,2305548465,518819,
dcesca,geadd,16000,500,31457280,2301000,992,11948,9873377,1270651,4015718,1014,
dcesca,cesca,16000,500,31457280,2301000,1024,1615760,5901866289,2567133505,3730945128,515967,
dcesca,plssq,16000,500,31457280,2301000,992,15582,16264832,2614652,7487002,2026,
dcesca,plssq2,16000,500,31457280,2301000,32,35,188192,179543,250174,39,
dcesca,laset,16000,600,31457280,1200000,2943,2073,24074029,545787,11180569,4689,
dcesca,gesum,16000,600,31457280,1200000,729,2120610,1286341237,551312293,815146241,437973,
dcesca,gessq,16000,600,31457280,1200000,729,133841,4360076094,1135484252,2295030186,436010,
dcesca,geadd,16000,600,31457280,1200000,702,7296,8222007,333890,2486509,732,
dcesca,cesca,16000,600,31457280,1200000,729,1397833,5899627149,2454754356,3616571041,434622,
dcesca,plssq,16000,600,31457280,1200000,702,9170,13589992,1233331,5321296,1435,
dcesca,plssq2,16000,600,31457280,1200000,27,34,186287,180601,242005,33,
dcesca,laset,16000,600,31457280,2301000,2943,2307,24074027,623089,11362595,4659,
