algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L2_TCR,PAPI_L2_TCW,PAPI_L3_TCR,PAPI_L3_TCW,PAPI_VEC_DP
qr,tsmqr,14336,1024,37486592,4000000,819,753582017,503841766971,164460808616,36157434870,2851385049,2197876500,4899951547,148612017,553727664126
qr,tsqrt,14336,1024,37486592,4000000,91,49990660,83221307235,142191910139,101749014326,18624386374,95320978,20714382655,18535626,66910442144
qr,geqrt,14336,2048,37486592,1000000,7,532105835,30761199583,47436406214,32699983306,5784016699,267512926,7771286099,139102012,23507277956
qr,ormqr,14336,2048,37486592,1000000,21,245366421,61955302649,22032270453,6215216457,556668123,410801322,772261983,18019964,67991175168
qr,tsmqr,14336,2048,37486592,1000000,91,1087853338,441105280709,136448424352,24718472571,2079521515,1370169067,3818446403,54508143,491110990734
qr,tsqrt,14336,2048,37486592,1000000,21,6547080458,142050927918,219427299410,151092200615,34128387316,469057856,38402943612,50214076,122365608288
qr,geqrt,14336,2048,37486592,4000000,7,566923614,30761186020,62616657347,47991463549,5567363843,216013696,7733075167,144892261,23507277956
qr,ormqr,14336,2048,37486592,4000000,21,231651015,61955298252,24875940889,9088010529,564208966,399299250,760615945,29116914,67991175168
qr,tsmqr,14336,2048,37486592,4000000,91,1074827648,441105252644,138936236961,27275181752,1796794279,1109508324,3824126592,60049119,491110990734
qr,tsqrt,14336,2048,37486592,4000000,21,6598328876,142050895658,329717353536,262417138486,30953021074,357696610,38329439734,32314763,122365608288
qr,geqrt,16384,256,37486592,1000000,64,539111,1123553457,694077140,276853302,95564581,9274516,1088554,17538,499603911
qr,ormqr,16384,256,37486592,1000000,2016,29210793,14670277498,6734454718,2648306780,449166277,500462124,271935676,12740947,12964331520
qr,tsmqr,16384,256,37486592,1000000,85344,2583170364,903358097471,323497945766,86359839049,9167789460,7621191834,13969582714,888727818,914473420224
qr,tsqrt,16384,256,37486592,1000000,2016,27954886,42262017138,26263475542,9646076573,5201929259,185349078,120986295,1307762,24445596672
qr,geqrt,16384,256,37486592,4000000,64,538430,1123552296,703837997,285873231,94855246,12647347,1141090,18387,499603911
qr,ormqr,16384,256,37486592,4000000,2016,28962187,14670269502,7199018751,3133873117,432094614,477947354,267995513,14032662,12964331520
qr,tsmqr,16384,256,37486592,4000000,85344,2618383957,903357806174,349700964032,112525579760,9094396274,7434830739,13963858429,907667727,914473420224
qr,tsqrt,16384,256,37486592,4000000,2016,29086964,42261982693,26749283296,10113067494,5184018659,182583757,118442052,1136752,24445596672
qr,geqrt,16384,512,37486592,1000000,32,2212736,3168651850,3197397704,1882075206,366579483,23299204,425175178,4065003,1816677991
qr,ormqr,16384,512,37486592,1000000,496,19685156,25230055943,11075523111,4350825555,441317816,478903288,626479494,29697642,25281429504
qr,tsmqr,16384,512,37486592,1000000,10416,1309095814,828248951865,281862149972,67232223894,8267705720,6642357759,11080589943,406831262,885191448288
qr,tsqrt,16384,512,37486592,1000000,496,45123202,65404531402,75392917862,46497422866,12067443278,173279660,13285685329,15433687,46438281728
qr,geqrt,16384,512,37486592,4000000,32,2199577,3168649470,3665232461,2343230933,381485744,10416354,407610937,7794599,1816677991
qr,ormqr,16384,512,37486592,4000000,496,20658452,25230053617,12068811656,5323594857,455963418,528763050,635632877,31890287,25281429504
qr,tsmqr,16384,512,37486592,4000000,10416,1303652606,828248908165,293188534441,78832378510,8024741267,6443687357,10949951931,457271035,885191448288
qr,tsqrt,16384,512,37486592,4000000,496,44223212,65404516697,94196442789,64901587898,12390428161,171856122,13202122795,15254866,46438281728
qr,geqrt,16384,1024,37486592,1000000,16,6307741,10073481357,13294595390,8719122824,1513476133,32182446,2238393155,43662291,6900304055
qr,ormqr,16384,1024,37486592,1000000,120,66384362,45683520439,17268703157,5416791053,541913198,540134064,778945776,24953371,48676208640
qr,tsmqr,16384,1024,37486592,1000000,1240,1155187100,762837457954,238703991203,44612638340,4395202253,3474919354,7495991777,192203353,838366670960
