algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L2_TCR,PAPI_L2_TCW,PAPI_L3_TCR,PAPI_L3_TCW,PAPI_VEC_DP
invert,getrf,18432,2048,37486592,4000000,9,55518459,8811261201,5469755991,3115458710,330601920,39602996,146380501,6282467,6757636581
invert,gemm,18432,2048,37486592,4000000,204,974946810,392577699678,124045488635,24434218768,1718689075,1132707194,3199694047,8020540,439370122032
invert,trsm,18432,2048,37486592,4000000,72,169878907,91950567739,35586389953,11226837853,2897351936,270418576,610728788,10141959,79926312960
invert,getri,18432,2048,37486592,4000000,9,54103061,15012444022,8719860409,4663308431,516534856,208783712,374509520,12429393,13137510528
invert,getrf,20480,256,37486592,1000000,80,3642137,398538185,178316877,65859029,14422370,2936824,6587264,605105,126315516
invert,gemm,20480,256,37486592,1000000,167480,5681649341,665001800830,236955800406,63637628124,6933425222,7048534259,9602851595,56107127,705206696160
invert,trsm,20480,256,37486592,1000000,6320,118588231,39411058750,18426723677,7297430076,2514401064,237545441,232983330,8274109,16616442880
invert,getri,20480,256,37486592,1000000,80,2939126,661703084,324900809,130019818,41859237,6495898,6619080,194985,229006960
invert,getrf,20480,256,37486592,4000000,80,3853228,398538728,221805244,109365509,14420707,2840902,6562002,612980,126315516
invert,gemm,20480,256,37486592,4000000,167480,5625509777,665004208598,257316066184,83986834630,6722950334,7001277271,9362903926,74011030,705206696160
invert,trsm,20480,256,37486592,4000000,6320,117923627,39411043424,19113163007,8000522360,2510208660,233352544,222961622,10155171,16616442880
invert,getri,20480,256,37486592,4000000,80,3018053,661703221,354508977,159999552,41858035,6446670,6511152,194511,229006960
invert,getrf,20480,512,37486592,1000000,40,9299562,1193370253,602772816,278755630,49800129,7443850,29253181,2767738,531709320
invert,gemm,20480,512,37486592,1000000,20540,3583252219,633058880802,213045564550,49461477689,5199141351,4281437194,8795889401,28654680,691900334320
