algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L2_TCR,PAPI_L2_TCW,PAPI_L3_TCR,PAPI_L3_TCW,PAPI_VEC_DP
lu,getrfpiv,16384,1024,37486592,1000000,16,192134600,18937896027,7549180531,2642428073,328908334,198625152,380367348,19047029,17942931439
lu,gemm,16384,1024,37486592,1000000,1240,685739622,300572355611,93196660001,16756955540,1352365230,1133620584,2596910977,16000728,333835146080
lu,trsmswp,16384,1024,37486592,1000000,120,214574253,27495065681,14664945340,7166233441,1381066823,348695608,402614340,4086216,17925242880
lu,geswp,16384,1024,37486592,1000000,15,79758651,795079572,3806476701,3481971443,296079279,211850510,251742873,1813077,0
lu,getrfpiv,16384,1024,37486592,4000000,16,187658629,18937894587,8922434647,4002848118,328302646,194956934,372591987,18974510,17942931439
lu,gemm,16384,1024,37486592,4000000,1240,645827581,300572314471,95032617354,18585922131,1346201827,1128148748,2575948062,19367583,333835146080
lu,trsmswp,16384,1024,37486592,4000000,120,210946815,27495065360,17721121504,10189146679,1380980361,540721310,399690749,6253354,17925242880
lu,geswp,16384,1024,37486592,4000000,15,79576988,795079142,5061212285,4719165581,294078636,361126520,251830304,2079272,0
lu,getrfpiv,16384,2048,37486592,1000000,8,250754116,35993191972,13152551584,3797182054,473260891,207929528,502559105,39426398,36360142831
lu,gemm,16384,2048,37486592,1000000,140,691116377,269416081415,82492102754,14173185662,1179214919,778408121,2120839174,3898256,301528515120
lu,trsmswp,16384,2048,37486592,1000000,28,259019279,39153384102,18207985611,7787757281,1450616102,289051370,462190104,3308712,31801147392
lu,geswp,16384,2048,37486592,1000000,7,126810556,737767848,3959543672,3652633501,346690824,191729860,235059140,3194604,0
lu,getrfpiv,16384,2048,37486592,4000000,8,246805773,35993189256,14807461585,5365171471,479884256,206158218,486473823,39456696,36360142831
lu,gemm,16384,2048,37486592,4000000,140,587127101,269416059050,84107510158,15742827471,1174721809,778537640,2113879495,5028442,301528515120
lu,trsmswp,16384,2048,37486592,4000000,28,239370422,39153380239,21264512639,10824817494,1451982224,498125548,461140887,12581865,31801147392
lu,geswp,16384,2048,37486592,4000000,7,122578237,737766571,5920616193,5591784555,349122932,377466556,234846937,11040398,0
lu,getrfpiv,18432,256,37486592,1000000,72,100403015,8033328553,4106041355,1949615794,266832955,182493485,273857330,25387005,5822712557
lu,gemm,18432,256,37486592,1000000,121836,2084992857,483768469402,163009395247,37399636269,3760018969,3946047627,5783155049,10642769,513013870512
lu,trsmswp,18432,256,37486592,1000000,2556,207307641,21039003175,12205882856,6228864745,1344373199,727478682,269381549,7596655,7744720896
lu,geswp,18432,256,37486592,1000000,71,32586611,1095105984,3351891980,2922706515,344657327,665151372,162103059,2087408,0
lu,getrfpiv,18432,256,37486592,4000000,72,100904009,8033327688,5374066630,3210077880,263200700,181485044,270621599,24677098,5822712557
lu,gemm,18432,256,37486592,4000000,121836,2140180894,483767993191,171532283805,45765991867,3554954089,3923394749,5769118444,13265978,513013870512
lu,trsmswp,18432,256,37486592,4000000,2556,206504823,21039017505,14745847149,8714421900,1333254828,689361940,269465473,6738359,7744720896
lu,geswp,18432,256,37486592,4000000,71,32974694,1095104959,3975393691,3528064650,343297948,655924739,162013331,1891524,0
lu,getrfpiv,18432,512,37486592,1000000,36,151458566,13264536109,5879602429,2372014324,323415466,215914225,314963926,26994623,11388844781
lu,gemm,18432,512,37486592,1000000,14910,1646789500,459537680616,150887863052,32439614732,3609665350,2935538762,5063876388,22172326,502250924280
lu,trsmswp,18432,512,37486592,1000000,630,285163253,26281157967,15627578240,8311729668,1644939949,755422544,458177852,5751860,12930785280
lu,geswp,18432,512,37486592,1000000,35,62360865,1055497784,4459725949,4072318236,425920450,655402868,330840666,2474963,0
lu,getrfpiv,18432,512,37486592,4000000,36,150813312,13264535288,7361995548,3850905241,319993898,213243860,309815129,26932918,11388844781
lu,gemm,18432,512,37486592,4000000,14910,1607678539,459537170716,156001557765,37596948774,3566035749,2928749341,4979896836,27673605,502250924280
lu,trsmswp,18432,512,37486592,4000000,630,284105613,26281150730,19633754164,12249687151,1610881813,720999142,456437306,7387323,12930785280
lu,geswp,18432,512,37486592,4000000,35,62152313,1055496814,5643185583,5222464659,369683882,651393652,331475626,1817280,0
lu,getrfpiv,18432,1024,37486592,1000000,18,204669139,23777883749,9204785680,3056766300,397691959,262567004,420867503,23952779,22642124525
lu,gemm,18432,1024,37486592,1000000,1785,995287894,432678710552,134135634157,24090526950,1942268275,1636033102,3737495276,23227951,480561077220
lu,trsmswp,18432,1024,37486592,1000000,153,273373493,35056096564,18716825226,9152942134,1757328494,443779330,513764643,5212327,22854684672
lu,geswp,18432,1024,37486592,1000000,17,108276141,1013592445,4875865275,4461468535,378050691,271750578,321132511,2293690,0
lu,getrfpiv,18432,1024,37486592,4000000,18,203392601,23777881692,10837776154,4674237112,394075093,258011640,414736813,24166473,22642124525
lu,gemm,18432,1024,37486592,4000000,1785,939742043,432678652623,136913948439,26873812023,1941637342,1624629923,3700224461,28111817,480561077220
lu,trsmswp,18432,1024,37486592,4000000,153,275971827,35056091448,22719687565,13115046956,1753036120,688229170,509654669,7987742,22854684672
lu,geswp,18432,1024,37486592,4000000,17,109728931,1013592011,6593852536,6156170476,376621429,472541840,321245941,2619329,0
lu,getrfpiv,18432,2048,37486592,1000000,9,247294281,45081744233,16092724561,4394653869,565360701,280074372,519135616,49280400,45783378413
lu,gemm,18432,2048,37486592,1000000,204,1004391153,392577712354,120179719140,20634038683,1706830943,1135976424,3130180984,5315160,439370122032
lu,trsmswp,18432,2048,37486592,1000000,36,325407632,50339948800,23449768287,10026665251,1865875441,371366030,596179423,4189862,40887189504
lu,geswp,18432,2048,37486592,1000000,8,173289102,948442330,5117003569,4722053726,447446445,245902296,302222411,3922481,0
lu,getrfpiv,18432,2048,37486592,4000000,9,240050566,45081741003,18111646626,6298084727,563790859,277804930,513427700,49613721,45783378413
lu,gemm,18432,2048,37486592,4000000,204,832983019,392577693103,122555189134,22939351105,1718827393,1135977810,3102831334,7284805,439370122032
lu,trsmswp,18432,2048,37486592,4000000,36,309972100,50339944877,27440334836,14003723576,1868875554,636576316,594654232,15705317,40887189504
lu,geswp,18432,2048,37486592,4000000,8,165899732,948441052,7748687607,7324800514,450144489,491615824,301967837,14031973,0
lu,getrfpiv,20480,256,37486592,1000000,80,137033960,9884115070,5255003692,2445411049,331317089,225072306,364764544,31044913,7181406699
lu,gemm,20480,256,37486592,1000000,167480,2996531235,664995481137,224109792052,51517038075,5332991978,5430782854,7958532022,14300577,705206696160
lu,trsmswp,20480,256,37486592,1000000,3160,260032849,26003552396,15089370587,7721965367,1664415505,900443163,334295244,9162739,9574850560
lu,geswp,20480,256,37486592,1000000,79,40834178,1353443156,4153454456,3623915962,427045209,822193284,202656658,2690699,0
lu,getrfpiv,20480,256,37486592,4000000,80,138473392,9884112869,6878370250,4075186691,325904602,223882799,359109001,30274260,7181406699
lu,gemm,20480,256,37486592,4000000,167480,2940671822,664995297781,234779404670,63193940493,4916952571,5387506925,7944790937,17955895,705206696160
lu,trsmswp,20480,256,37486592,4000000,3160,259506651,26003488255,18090551340,10631679034,1655631939,853852338,334768485,8301666,9574850560
lu,geswp,20480,256,37486592,4000000,79,41447006,1353441727,4929553502,4376453813,425348072,810518804,202499774,2472752,0
lu,getrfpiv,20480,512,37486592,1000000,40,196905525,16299556876,7430067719,2963576543,399165824,267737858,419869662,33235021,14039708139
lu,gemm,20480,512,37486592,1000000,20540,2292904235,633054737639,207788672440,44786402950,4974389332,4045420233,6977009420,31066946,691900334320
lu,trsmswp,20480,512,37486592,1000000,780,356919516,32532034309,19360562758,10302849143,2045647176,936601734,568158744,7129481,16009543680
lu,geswp,20480,512,37486592,1000000,39,81484373,1306757866,5536232989,5055589793,526566703,811711584,410147276,3127025,0
lu,getrfpiv,20480,512,37486592,4000000,40,193908646,16299556615,9267805461,4823217865,394934426,264298808,413019904,33184053,14039708139
lu,gemm,20480,512,37486592,4000000,20540,2219632001,633054661693,213689586931,51754387881,4916191618,4038332117,6858683894,36922215,691900334320
lu,trsmswp,20480,512,37486592,4000000,780,355931380,32532019482,24398619271,15267056364,1998436501,894200674,565824295,9315740,16009543680
