algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L2_TCR,PAPI_L2_TCW,PAPI_L3_TCR,PAPI_L3_TCW,PAPI_VEC_DP
cholesky,syrk,18432,2048,37486592,4000000,36,94358433,35986014698,11409605799,2250039915,163979277,102782717,316354994,4484589,39381000264
cholesky,gemm,18432,2048,37486592,4000000,84,383483490,162318752012,49692288131,8533184394,615251000,349542319,1264157706,2244378,180917109072
cholesky,potrf,20480,256,37486592,1000000,80,660072,280173645,84858558,8678943,1207006,1539174,795165,23682,103475200
cholesky,trsm,20480,256,37486592,1000000,3160,29409115,24764599434,10159530983,3373332491,1212441402,108398234,100727832,2573573,9575659520
cholesky,syrk,20480,256,37486592,1000000,3160,45687014,7946945141,2798666231,687565956,68868391,106233737,74685763,1554653,7497852080
cholesky,gemm,20480,256,37486592,1000000,82160,1242541610,336389003493,111258956095,23405817583,2205270967,2683996076,3732911333,6752903,345950454720
cholesky,potrf,20480,256,37486592,4000000,80,655562,280173901,89414811,12197453,1289346,1525702,796495,23999,103475200
cholesky,trsm,20480,256,37486592,4000000,3160,28938410,24764598356,10492074570,3663037360,1203695241,104134361,98687746,2685009,9575659520
cholesky,syrk,20480,256,37486592,4000000,3160,45736971,7946946680,3037373369,924848542,67546959,105757275,74702233,1632455,7497852080
cholesky,gemm,20480,256,37486592,4000000,82160,1227139954,336388966928,116116232133,28237970007,2108329268,2668221639,3727199021,8382049,345950454720
cholesky,potrf,20480,512,37486592,1000000,40,2197924,668215784,239587214,57496856,15652893,4490672,5651590,101071,319155200
cholesky,trsm,20480,512,37486592,1000000,780,48030393,31369269310,13061769617,4490230958,1567310711,121114364,153878624,2866181,16009943040
cholesky,syrk,20480,512,37486592,1000000,780,86788656,13791593271,4728863920,1114182403,153017115,115872038,174460982,2425374,13971611160
cholesky,gemm,20480,512,37486592,1000000,9880,1065925663,309434687595,99745509182,19687822794,2577660229,1699422989,3266231490,4314823,332812819040
cholesky,potrf,20480,512,37486592,4000000,40,2320883,668215635,251045877,68128246,15465683,4309325,5678878,144201,319155200
cholesky,trsm,20480,512,37486592,4000000,780,47949707,31369285982,13302943191,4696626821,1558399942,104850835,145702387,9966495,16009943040
cholesky,syrk,20480,512,37486592,4000000,780,87391099,13791588484,5038133267,1424631339,147599726,110519265,170733968,3968728,13971611160
cholesky,gemm,20480,512,37486592,4000000,9880,1063175732,309434559452,102106128170,22051598293,2538569226,1696847255,3259715658,8776888,332812819040
cholesky,potrf,20480,1024,37486592,1000000,20,5257299,1840482320,685297102,183937699,54803325,7923066,13822595,228357,1088675840
cholesky,trsm,20480,1024,37486592,1000000,190,55843700,42432935402,16636862062,5211793517,1704919042,138048524,236046947,2764836,28381829120
