algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_RES_STL,PAPI_TOT_CYC,PAPI_BR_MSP,
dpoinv,lauum,12000,1100,31457280,1200000,11,93153,1360350203,139195107,478652887,229381,
dpoinv,trmm,12000,1100,31457280,1200000,55,4882114,18128957664,1286454152,5790297195,2058516,
dpoinv,potrf,12000,1100,31457280,2301000,11,69382,1470655871,127080750,506996438,239961,
dpoinv,trsm,12000,1100,31457280,2301000,165,5716248,57261402487,4185868010,18621483140,6117812,
dpoinv,syrk,12000,1100,31457280,2301000,110,5112286,38732006931,3612049332,13281419635,776339,
dpoinv,gemm,12000,1100,31457280,2301000,495,54809455,311522632942,18059066722,96028989703,13896546,
dpoinv,trtri,12000,1100,31457280,2301000,11,104621,1551630264,223303925,617564260,423934,
dpoinv,lauum,12000,1100,31457280,2301000,11,99283,1360350021,164202417,503727805,225922,
dpoinv,trmm,12000,1100,31457280,2301000,55,4910709,18128956985,1607590914,6110829895,2059971,
dpoinv,potrf,14000,500,31457280,1200000,28,66519,457106736,38878017,161341164,139667,
dpoinv,trsm,14000,500,31457280,1200000,1134,5683603,42525786357,3574967378,14429795751,9230407,
dpoinv,syrk,14000,500,31457280,1200000,756,4175189,26851774504,2581474637,9316848623,981856,
dpoinv,gemm,14000,500,31457280,1200000,9828,158946116,602361789157,33346261011,183957431737,7213475,
dpoinv,trtri,14000,500,31457280,1200000,28,71252,605892664,99764230,263567364,295018,
dpoinv,lauum,14000,500,31457280,1200000,28,82559,387797522,52411994,151524792,136254,
dpoinv,trmm,14000,500,31457280,1200000,378,6045757,12910280620,1345819067,4534316855,2903069,
dpoinv,potrf,14000,500,31457280,2301000,28,64817,457109065,43690766,166190579,136205,
dpoinv,trsm,14000,500,31457280,2301000,1134,5976270,42525784680,4416334785,15259562790,8855236,
dpoinv,syrk,14000,500,31457280,2301000,756,4437145,26851773376,2887699653,9633871238,1848004,
dpoinv,gemm,14000,500,31457280,2301000,9828,160513469,602361767349,42735518277,193296713333,7182777,
dpoinv,trtri,14000,500,31457280,2301000,28,71526,605892636,116628562,280176348,284594,
dpoinv,lauum,14000,500,31457280,2301000,28,81364,387797315,65387435,164720501,135082,
dpoinv,trmm,14000,500,31457280,2301000,378,6069374,12910280095,1778540957,4966073035,2891041,
dpoinv,potrf,14000,600,31457280,1200000,24,77409,613165103,49084469,211819390,153585,
dpoinv,trsm,14000,600,31457280,1200000,828,7353573,48436970382,3687265795,15995061957,8131661,
dpoinv,syrk,14000,600,31457280,1200000,552,2778430,31348143407,2890492238,10739169710,1162267,
dpoinv,gemm,14000,600,31457280,1200000,6072,135241722,588857193280,31337376772,178841901338,11757288,
dpoinv,trtri,14000,600,31457280,1200000,24,83500,718527025,110451165,300570654,317236,
dpoinv,lauum,14000,600,31457280,1200000,24,108990,530696880,68020357,202728807,167036,
dpoinv,trmm,14000,600,31457280,1200000,276,6377239,14881395553,1374602476,5068792359,2813006,
dpoinv,potrf,14000,600,31457280,2301000,24,77106,613164881,54835677,217845787,158798,
dpoinv,trsm,14000,600,31457280,2301000,828,7363902,48436968481,4445898943,16757057254,8246260,
dpoinv,syrk,14000,600,31457280,2301000,552,2876721,31348142135,3145237465,10996126839,1038089,
dpoinv,gemm,14000,600,31457280,2301000,6072,137255174,588857171983,39607373429,187068135973,12273386,
dpoinv,trtri,14000,600,31457280,2301000,24,83860,718526993,130084348,320297811,308243,
dpoinv,lauum,14000,600,31457280,2301000,24,105739,530696380,84494639,219618865,174977,
dpoinv,trmm,14000,600,31457280,2301000,276,6312419,14881394971,1758788766,5451593056,2809938,
dpoinv,potrf,14000,700,31457280,1200000,20,76394,806991180,62923500,276408169,201856,
dpoinv,trsm,14000,700,31457280,1200000,570,7096035,55112259329,3930971522,17910659847,8671997,
dpoinv,syrk,14000,700,31457280,1200000,380,2517294,36378128002,3328961714,12423969722,1147647,
dpoinv,gemm,14000,700,31457280,1200000,3420,114404078,570985012681,28606357924,171348820067,8627377,
dpoinv,trtri,14000,700,31457280,1200000,20,105451,911587660,128673559,367088200,376935,
dpoinv,lauum,14000,700,31457280,1200000,20,128653,711181995,90739404,270082488,198762,
dpoinv,trmm,14000,700,31457280,1200000,190,6405931,17183064261,1468610672,5732363715,2908149,
dpoinv,potrf,14000,700,31457280,2301000,20,75832,806991428,71049098,284709873,199891,
dpoinv,trsm,14000,700,31457280,2301000,570,7350159,55112257178,4727989318,18704231434,8694437,
dpoinv,syrk,14000,700,31457280,2301000,380,2659561,36378126523,3605711411,12702635955,1100063,
dpoinv,gemm,14000,700,31457280,2301000,3420,116417014,570984992192,35211678065,177960896312,8748618,
dpoinv,trtri,14000,700,31457280,2301000,20,107834,911587618,153371395,391459797,348466,
dpoinv,lauum,14000,700,31457280,2301000,20,127287,711182105,112888552,292472564,197428,
dpoinv,trmm,14000,700,31457280,2301000,190,6483285,17183063594,1912712158,6176235665,2905683,
dpoinv,potrf,14000,800,31457280,1200000,18,72702,970705665,73646494,327919181,197002,
dpoinv,trsm,14000,800,31457280,1200000,459,7966539,60833306346,4257241704,19660246914,8778267,
dpoinv,syrk,14000,800,31457280,1200000,306,2619296,40422422317,3620635591,13732342542,1074569,
dpoinv,gemm,14000,800,31457280,1200000,2448,103907518,559536316272,27337774275,167302990202,8903742,
dpoinv,trtri,14000,800,31457280,1200000,18,148670,1089359303,157463516,439714087,415136,
dpoinv,lauum,14000,800,31457280,1200000,18,80064,871196180,98406361,316923049,190151,
dpoinv,trmm,14000,800,31457280,1200000,153,6524142,18904313190,1568756631,6262716507,2809592,
dpoinv,potrf,14000,800,31457280,2301000,18,73585,970707532,83091644,337419700,191636,
dpoinv,trsm,14000,800,31457280,2301000,459,7845612,60833303900,5071796268,20465294097,8507609,
dpoinv,syrk,14000,800,31457280,2301000,306,2808345,40422420618,3886534205,13997437034,1028761,
dpoinv,gemm,14000,800,31457280,2301000,2448,105740471,559536296218,33103831544,172980550021,7553393,
dpoinv,trtri,14000,800,31457280,2301000,18,149467,1089359247,185653669,467962013,412048,
dpoinv,lauum,14000,800,31457280,2301000,18,82393,871195659,117543615,336239295,188859,
dpoinv,trmm,14000,800,31457280,2301000,153,6416918,18904312445,1979732481,6671790474,2771051,
dpoinv,potrf,14000,900,31457280,1200000,16,71492,1211233048,96504089,412820833,250637,
dpoinv,trsm,14000,900,31457280,1200000,360,7792654,66871424989,4516062676,21428165793,8558678,
dpoinv,syrk,14000,900,31457280,1200000,240,3500595,44910293610,3991377632,15210489890,1098874,
dpoinv,gemm,14000,900,31457280,1200000,1680,99758407,545018157624,26952341140,163140841289,6377150,
dpoinv,trtri,14000,900,31457280,1200000,16,133210,1297658983,170322007,503647752,429206,
dpoinv,lauum,14000,900,31457280,1200000,16,114222,1091754970,123467057,397058991,254881,
dpoinv,trmm,14000,900,31457280,1200000,120,6660192,20700862805,1604404208,6744529235,2819105,
dpoinv,potrf,14000,900,31457280,2301000,16,72464,1211233084,109897960,426482490,255829,
dpoinv,trsm,14000,900,31457280,2301000,360,8009838,66871422444,5448161205,22349397734,8388954,
dpoinv,syrk,14000,900,31457280,2301000,240,3616085,44910291785,4326364018,15541274761,1082808,
dpoinv,gemm,14000,900,31457280,2301000,1680,100529970,545018138001,33322978858,169463270027,6382261,
dpoinv,trtri,14000,900,31457280,2301000,16,133220,1297658924,202802248,536162867,417069,
dpoinv,lauum,14000,900,31457280,2301000,16,115767,1091754915,149802272,423664643,256680,
dpoinv,trmm,14000,900,31457280,2301000,120,6653088,20700862015,2068550319,7208413474,2822827,
dpoinv,potrf,14000,1000,31457280,1200000,14,72973,1494645475,117386777,505653849,284363,
dpoinv,trsm,14000,1000,31457280,1200000,273,7517319,73317897264,4692163113,23202668285,8838896,
dpoinv,syrk,14000,1000,31457280,1200000,182,5418035,49891473053,4364337137,16812788445,1020642,
dpoinv,gemm,14000,1000,31457280,1200000,1092,94668695,527188495565,25150200190,156796040705,5096775,
dpoinv,trtri,14000,1000,31457280,1200000,14,116192,1548356883,193673907,588738455,472927,
dpoinv,lauum,14000,1000,31457280,1200000,14,106718,1358653174,146779134,486413644,291914,
dpoinv,trmm,14000,1000,31457280,1200000,91,6821539,23256087051,1696521636,7464735454,2741652,
dpoinv,potrf,14000,1000,31457280,2301000,14,73836,1494643948,134301923,522647032,282686,
dpoinv,trsm,14000,1000,31457280,2301000,273,7584751,73317894485,5584585420,24081945180,8725650,
dpoinv,syrk,14000,1000,31457280,2301000,182,5331776,49891471031,4797506842,17247607011,1026739,
dpoinv,gemm,14000,1000,31457280,2301000,1092,95709259,527188476664,30729323367,162315795565,5212778,
dpoinv,trtri,14000,1000,31457280,2301000,14,114764,1548356813,228887628,623970093,475684,
dpoinv,lauum,14000,1000,31457280,2301000,14,113872,1358653506,176797099,516553594,283966,
dpoinv,trmm,14000,1000,31457280,2301000,91,6770979,23256086172,2135141958,7900704930,2747034,
dpoinv,potrf,14000,1100,31457280,1200000,13,80854,1693248300,130537866,567786987,283542,
dpoinv,trsm,14000,1100,31457280,1200000,234,7849987,78722682198,4929873654,24780417838,8446346,
dpoinv,syrk,14000,1100,31457280,1200000,156,7012381,53067611454,4470958854,17720669805,1249979,
dpoinv,gemm,14000,1100,31457280,1200000,858,90152683,519114440784,25143407614,155115311158,23634858,
dpoinv,trtri,14000,1100,31457280,1200000,13,119638,1792585932,219380023,675505013,528913,
dpoinv,lauum,14000,1100,31457280,1200000,13,119299,1566776481,160775234,551775361,262843,
